timestamp,seconds_elapsed,accZ,accY,accX,gyrZ,gyrY,gyrX,label,hand
1696408130679538000,0.125537841796875,12.152369499206545,1.0205284357070925,-0.773626446723938,0.7675004005432129,0.2870802879333496,-0.8314144015312195,NoActivity,right
1696408130689537800,0.135537841796875,11.972504615783691,1.3293805122375488,-1.1330559253692627,0.959242343902588,0.1235670298337936,-0.5129097104072571,NoActivity,right
1696408130699538000,0.145537841796875,11.48618221282959,1.7247231006622314,-1.27191960811615,1.1595062017440796,0.0127827962860465,-0.1832200735807418,NoActivity,right
1696408130709537800,0.155537841796875,10.992977142333984,1.8157026767730715,-0.9319429993629456,1.2698243856430054,-0.1619154214859008,0.1283605843782425,NoActivity,right
1696408130719538000,0.165537841796875,11.002553939819336,1.7031751871109009,-0.5270236730575562,1.2458566427230835,-0.4607132971286773,0.4090494811534881,NoActivity,right
1696408130729537800,0.175537841796875,11.060014724731444,1.5260043144226074,-0.2011129409074783,1.0631026029586792,-0.7483261823654175,0.6497921347618103,NoActivity,right
1696408130739538000,0.185537841796875,10.84902572631836,1.516427516937256,0.1484405100345611,0.7568480372428894,-0.8937305212020874,0.8047835230827332,NoActivity,right
1696408130749537800,0.195537841796875,10.983400344848633,1.8324620723724363,0.5461772680282593,0.437278151512146,-0.9981233477592468,0.9246222376823424,NoActivity,right
1696408130759538000,0.205537841796875,11.074379920959473,2.184709072113037,1.0468647480010986,0.1448716968297958,-0.8569799661636353,1.0710917711257937,NoActivity,right
1696408130769537800,0.215537841796875,11.60140323638916,2.3810336589813232,2.055422067642212,-0.1491326242685318,-0.4665720760822296,1.2586393356323242,NoActivity,right
1696408130779538000,0.225537841796875,10.676643371582031,2.345120668411255,2.1487960815429688,-0.4612458944320678,-0.3728315532207489,1.3869999647140503,NoActivity,right
1696408130789537800,0.235537841796875,10.231022834777832,2.2661118507385254,1.9138649702072144,-0.7643046975135803,-0.31850466132164,1.4615663290023804,NoActivity,right
1696408130799538000,0.245537841796875,10.305242538452148,2.342726469039917,1.0013748407363892,-0.9922645688056946,-0.4926702678203583,1.4684902429580688,NoActivity,right
1696408130809537800,0.255537841796875,10.209474563598633,2.318784236907959,0.2801215946674347,-1.1099728345870972,-0.7770875096321106,1.4322724342346191,NoActivity,right
1696408130819538000,0.265537841796875,10.300454139709473,2.385822057723999,-0.1915361285209655,-1.1280817985534668,-0.943796455860138,1.428544044494629,NoActivity,right
1696408130829537800,0.275537841796875,10.64551830291748,2.388216257095337,-0.512658417224884,-1.065765619277954,-0.9784165620803832,1.4972516298294067,NoActivity,right
1696408130839538000,0.285537841796875,11.043255805969238,2.661454439163208,-0.9870096445083618,-0.911839485168457,-1.111038088798523,1.6586344242095947,NoActivity,right
1696408130849537800,0.295537841796875,11.057621002197266,2.965517997741699,-1.2384008169174194,-0.7089125514030457,-1.2490522861480713,1.856235146522522,NoActivity,right
1696408130859538000,0.305537841796875,10.908881187438965,3.2842462062835693,-1.082777738571167,-0.5549864172935486,-1.388065218925476,1.9947154521942136,NoActivity,right
1696408130869537800,0.315537841796875,10.377068519592283,3.5883097648620605,-0.6898293495178223,-0.4969311952590942,-1.3401297330856323,2.0389225482940674,NoActivity,right
1696408130879538000,0.325537841796875,9.718363761901855,3.3943793773651123,1.058835744857788,-0.613574206829071,-1.1878013610839844,1.965954065322876,NoActivity,right
1696408130889537800,0.335537841796875,8.537424087524414,3.0110080242156982,1.6050130128860474,-0.790402889251709,-0.9885362386703492,1.7699512243270874,NoActivity,right
1696408130899538000,0.345537841796875,7.802104949951172,3.289034605026245,1.22642982006073,-0.8974588513374329,-0.4745613038539886,1.4812730550765991,NoActivity,right
1696408130909537800,0.355537841796875,8.084620475769043,3.684377193450928,0.3283049166202545,-0.827686071395874,-0.1640458852052688,1.264498233795166,NoActivity,right
1696408130919538000,0.365537841796875,8.491933822631836,4.029142379760742,-0.3378817141056061,-0.5954652428627014,0.0362179242074489,1.172888159751892,NoActivity,right
1696408130929537800,0.375537841796875,9.160215377807615,3.794510364532471,-0.5485714673995972,-0.3414071798324585,0.101197138428688,1.1440602540969849,NoActivity,right
1696408130939538000,0.385537841796875,9.296984672546388,3.2794578075408936,-0.241814374923706,-0.1209039464592933,0.1352845877408981,1.127549171447754,NoActivity,right
1696408130949537800,0.395537841796875,9.306561470031738,3.0660746097564697,0.3929483592510223,0.0340874567627906,0.2322207987308502,1.1238207817077637,NoActivity,right
1696408130959538000,0.405537841796875,9.608230590820312,3.2363622188568115,1.22642982006073,0.1320888996124267,0.2279598712921142,1.1744860410690308,NoActivity,right
1696408130969537800,0.415537841796875,9.59626007080078,3.624222755432129,1.6528970003128052,0.1890788674354553,0.2199706137180328,1.2469217777252195,NoActivity,right
1696408130979538000,0.425537841796875,8.959102630615234,3.5883097648620605,1.8731635808944704,0.1976007223129272,0.3227656185626983,1.290063738822937,NoActivity,right
1696408130989537800,0.435537841796875,8.467991828918457,3.358466386795044,2.306813240051269,0.1944050341844558,0.4197018146514892,1.3124337196350098,NoActivity,right
1696408130999538000,0.445537841796875,8.223783493041992,3.039738416671753,2.548927068710327,0.2018616646528244,0.4271584451198578,1.3678257465362549,NoActivity,right
1696408131009537800,0.455537841796875,8.034342765808105,2.7620110511779785,2.383427858352661,0.1997311860322952,0.3110480308532715,1.44505512714386,NoActivity,right
1696408131019538000,0.465537841796875,7.725490570068359,2.67103123664856,2.3570916652679443,0.1635132730007171,0.0708379969000816,1.5137627124786377,NoActivity,right
1696408131029537800,0.475537841796875,6.865373611450195,2.836231231689453,3.782539367675781,0.0085218641906976,-0.2652430236339569,1.512164831161499,NoActivity,right
1696408131039538000,0.485537841796875,6.556521415710449,3.1525650024414062,2.7404630184173584,-0.0766967758536338,-0.48255056142807,1.4972516298294067,NoActivity,right
1696408131049537800,0.495537841796875,6.048651218414307,3.3895909786224365,2.206256866455078,-0.0740336924791336,-0.5576494932174683,1.4455877542495728,NoActivity,right
1696408131059538000,0.505537841796875,5.828085422515869,3.4590229988098145,2.4025814533233643,-0.04953333735466,-0.5560516119003296,1.335336208343506,NoActivity,right
1696408131069537800,0.515537841796875,5.559935092926025,3.423109769821167,3.138199806213379,-0.0591204315423965,-0.5203663110733032,1.1483211517333984,NoActivity,right
1696408131079538000,0.525537841796875,5.222053050994873,3.3033998012542725,3.691559791564941,-0.0905448049306869,-0.4788222312927246,0.8756215572357178,NoActivity,right
1696408131089537800,0.535537841796875,4.84137487411499,3.1693243980407715,3.868730783462525,-0.0713706091046333,-0.4569849669933319,0.529420793056488,NoActivity,right
1696408131099538000,0.545537841796875,4.575319290161133,2.951152801513672,3.856759548187256,0.0292939078062772,-0.4852136373519897,0.1193061023950576,NoActivity,right
1696408131109537800,0.555537841796875,4.961085319519043,2.5007436275482178,3.5069069862365723,0.2034595012664795,-0.1294258087873459,-0.1848179250955581,NoActivity,right
1696408131119538000,0.565537841796875,7.349301338195801,2.220622062683105,3.823240756988525,0.344602882862091,-0.2423405200242996,-0.4047885537147522,NoActivity,right
1696408131129537800,0.575537841796875,6.130053997039795,2.5585038661956787,6.323984622955322,0.2982652485370636,-0.2194380015134811,-0.6694989800453186,NoActivity,right
1696408131139538000,0.585537841796875,6.7935471534729,2.256535053253174,6.7911529541015625,0.2029268890619278,-0.1576544940471649,-0.867632269859314,NoActivity,right
