timestamp,seconds_elapsed,accZ,accY,accX,gyrZ,gyrY,gyrX,label,hand
1696408885239343600,0.156343505859375,8.317157745361328,5.2340240478515625,-0.4528034031391144,0.0378157719969749,0.1065233051776886,-0.0202394276857376,NoActivity,left
1696408885249343700,0.16634375,8.350676536560059,5.257966041564941,-0.4767454266548157,0.0458050183951854,0.1251648813486099,0.0111849466338753,NoActivity,left
1696408885259343600,0.176343505859375,8.3027925491333,5.226841449737549,-0.4767454266548157,0.0553921163082122,0.1363498270511627,0.0362179242074489,NoActivity,left
1696408885269343700,0.18634375,8.20223617553711,5.16938066482544,-0.4551976025104522,0.0575225837528705,0.1539261788129806,0.0474028699100017,NoActivity,left
1696408885279343600,0.196343505859375,8.137292861938477,5.1454386711120605,-0.4432265758514404,0.0553921163082122,0.1640458852052688,0.0431419387459754,NoActivity,left
1696408885289343700,0.20634375,8.084620475769043,5.162198066711426,-0.4504092037677765,0.0468702539801597,0.1746982187032699,0.0298265255987644,NoActivity,left
1696408885299497700,0.216497802734375,8.12053394317627,5.238812446594238,-0.4671685993671417,0.0372831560671329,0.1757634431123733,0.013315413147211,NoActivity,left
1696408885309528600,0.226528564453125,8.166322708129883,5.2771196365356445,-0.5988497138023376,0.0367505401372909,0.1555240154266357,-0.0010652330238372,NoActivity,left
1696408885319664000,0.2366640625,8.173505783081055,5.315426826477051,-0.7018003463745117,0.0458050183951854,0.1145125478506088,-0.0197068117558956,NoActivity,left
1696408885329741800,0.246741943359375,8.20223617553711,5.317821025848389,-0.756866991519928,0.0585878156125545,0.0415440872311592,-0.0410114713013172,NoActivity,left
1696408885339808500,0.25680859375,8.154352188110352,5.265148639678955,-0.713771402835846,0.0692401453852653,-0.051131185144186,-0.067642293870449,NoActivity,left
1696408885349901800,0.26690185546875,8.053496360778809,5.250783443450928,-0.5605424642562866,0.0671096816658973,-0.103327602148056,-0.0958709716796875,NoActivity,left
1696408885359936000,0.27693603515625,7.969698905944824,5.284302234649658,-0.4432265758514404,0.0484681017696857,-0.1107842326164245,-0.1209039464592933,NoActivity,left
1696408885370090200,0.28709033203125,7.967304706573486,5.289090633392334,-0.5102642178535461,0.0420767031610012,-0.0745663121342659,-0.1395455300807953,NoActivity,left
1696408885380090400,0.29709033203125,8.010400772094727,5.301061630249023,-0.6491279602050781,0.052729032933712,-0.0090544810518622,-0.150730475783348,NoActivity,left
1696408885390250800,0.307250732421875,8.171111106872559,5.301061630249023,-0.6419453024864197,0.0687075331807136,0.050065953284502,-0.150730475783348,NoActivity,left
1696408885400266800,0.317266845703125,8.319551467895508,5.368398666381836,-0.6443395614624023,0.0782946273684501,0.0782946273684501,-0.1448716968297958,NoActivity,left
1696408885410386700,0.32738671875,8.309974670410156,5.380369663238525,-0.7185598015785217,0.0958709716796875,0.0671096816658973,-0.1544587910175323,NoActivity,left
1696408885420431600,0.337431640625,8.39616584777832,5.2986674308776855,-0.7305307984352112,0.118240863084793,0.0245003588497638,-0.1635132730007171,NoActivity,left
1696408885430488600,0.347488525390625,8.657134056091309,5.16938066482544,-0.6587047576904297,0.1235670298337936,-0.0756315439939498,-0.1533935517072677,NoActivity,left
1696408885440545500,0.357545654296875,8.920795440673828,5.008969306945801,-0.5366004705429077,0.1134473159909248,-0.2311555594205856,-0.1219691783189773,NoActivity,left
1696408885450584800,0.367584716796875,9.033323287963867,4.946720123291016,-0.4887164235115051,0.0905448049306869,-0.3675054013729095,-0.0841534063220024,NoActivity,left
1696408885460690000,0.37768994140625,8.889671325683594,5.018546104431152,-0.4767454266548157,0.0729684606194496,-0.4452674090862274,-0.0447397865355014,NoActivity,left
1696408885470702000,0.3877021484375,8.36264705657959,5.174169063568115,-0.6395511031150818,0.0788272470235824,-0.4282236695289612,-0.0463376380503177,NoActivity,left
1696408885480823800,0.39782373046875,7.735067367553711,5.3564276695251465,-0.8553285598754883,0.1262301206588745,-0.3477985858917236,-0.0974688231945037,NoActivity,left
1696408885490824000,0.407823974609375,7.483376502990723,5.382763862609863,-0.9295487999916076,0.1821548491716385,-0.2705691754817962,-0.1677742004394531,NoActivity,left
1696408885500886800,0.41788671875,7.969698905944824,5.174169063568115,-0.6419453024864197,0.2130466103553772,-0.2343512624502182,-0.1949376463890075,NoActivity,left
1696408885511029500,0.428029541015625,8.444049835205078,5.104737281799316,-0.3330933153629303,0.2103835195302963,-0.1683068126440048,-0.1629806458950042,NoActivity,left
1696408885521099000,0.43809912109375,8.793902397155762,5.104737281799316,-0.1364694982767105,0.1912093311548233,-0.1193061023950576,-0.103327602148056,NoActivity,left
1696408885531147000,0.44814697265625,8.798690795898438,5.076006889343262,-0.1484405100345611,0.1576544940471649,-0.0644465982913971,-0.0415440872311592,NoActivity,left
1696408885541260800,0.4582607421875,8.446444511413574,4.965873718261719,-0.2753331959247589,0.1438064575195312,0.0303591415286064,-0.0037283156998455,NoActivity,left
1696408885551373800,0.468373779296875,8.110957145690918,4.7405195236206055,-0.1292868852615356,0.09906667470932,0.1203713342547416,0.0015978495357558,NoActivity,left
1696408885561381600,0.478381591796875,7.909843921661377,4.347870349884033,0.2681505978107452,0.013315413147211,0.1715025156736374,-0.0452724024653434,NoActivity,left
1696408885571461400,0.48846142578125,8.166322708129883,5.119102478027344,-0.090979665517807,0.0111849466338753,0.1667089611291885,-0.0814903229475021,NoActivity,left
1696408885581612000,0.498612060546875,8.427290916442871,5.428253650665283,-0.1795651316642761,0.050598569214344,0.2114487588405609,-0.0756315439939498,NoActivity,left
1696408885591627000,0.508626953125,8.585308074951172,5.224447250366211,-0.369006335735321,0.0921426564455032,0.222101092338562,-0.0825555622577667,NoActivity,left
1696408885601678300,0.51867822265625,8.918401718139648,4.72376012802124,-0.1699883192777633,0.0889469608664512,0.1768286824226379,-0.0708379969000816,NoActivity,left
1696408885611782100,0.5287822265625,9.047688484191896,4.458003520965576,-0.2011129409074783,0.0692401453852653,0.0697727650403976,-0.0458050183951854,NoActivity,left
1696408885621931300,0.53893115234375,8.9064302444458,4.604049682617188,-0.1891419291496276,0.0553921163082122,0.0271634422242641,-0.0234351269900798,NoActivity,left
1696408885632015400,0.549015380859375,8.645163536071777,4.910807132720947,-0.1867477297782898,0.0575225837528705,0.0585878156125545,-0.0053261648863554,NoActivity,left
1696408885642032000,0.5590322265625,8.29321575164795,5.178957462310791,-0.2777273952960968,0.0687075331807136,0.1427412182092666,-0.0042609320953488,NoActivity,left
1696408885652084500,0.56908447265625,8.113350868225098,5.207687854766846,-0.3881599605083465,0.0980014353990554,0.2322207987308502,-0.0154458787292242,NoActivity,left
1696408885662130200,0.579130126953125,8.12053394317627,5.131073474884033,-0.4528034031391144,0.1384802907705307,0.314243733882904,-0.0218372773379087,NoActivity,left
1696408885672048600,0.589048583984375,8.3027925491333,4.951508522033691,-0.4049193561077118,0.1523283272981643,0.3616466224193573,-0.0127827962860465,NoActivity,left
1696408885682003700,0.599003662109375,8.647557258605957,4.901230335235596,-0.2852092683315277,0.1422086060047149,0.4133104085922241,0.0292939078062772,NoActivity,left
1696408885691990800,0.60899072265625,8.793902397155762,4.872499942779541,-0.1795651316642761,0.1187734827399253,0.4708330035209656,0.0809577107429504,NoActivity,left
1696408885701909800,0.61890966796875,8.93037223815918,4.865317344665527,-0.3450643122196197,0.0974688231945037,0.4394086301326751,0.1193061023950576,NoActivity,left
