timestamp,seconds_elapsed,accZ,accY,accX,gyrZ,gyrY,gyrX,label,hand
1696408069013899500,0.1718994140625,9.636960983276367,1.516427516937256,2.218227863311768,-0.3728315532207489,-0.1075885370373725,1.8770071268081665,NoActivity,right
1696408069023899400,0.1818994140625,8.860940933227539,2.122459888458252,2.1128830909729004,-0.4191691875457763,-0.4974638223648071,1.7896580696105957,NoActivity,right
1696408069033899500,0.1918994140625,8.506299018859863,2.544138669967652,2.278082847595215,-0.5395405292510986,-0.6998580694198608,1.5739483833312988,NoActivity,right
1696408069043899400,0.2018994140625,7.306205749511719,2.4624364376068115,2.726097822189331,-0.7408695816993713,-0.6764229536056519,1.2389326095581057,NoActivity,right
1696408069053899500,0.2118994140625,7.246350765228271,3.322553396224976,1.9716250896453853,-0.8149032592773438,-0.6428681015968323,0.8500559329986572,NoActivity,right
1696408069063899400,0.2218994140625,7.152976989746094,3.921403169631958,1.1665748357772827,-0.7584459185600281,-0.4926702678203583,0.4948007464408874,NoActivity,right
1696408069073899500,0.2318994140625,7.409156322479248,4.216189384460449,0.574907660484314,-0.6364767551422119,-0.1746982187032699,0.2135792225599289,NoActivity,right
1696408069083899400,0.2418994140625,7.955333709716797,4.053084373474121,0.1149216815829277,-0.4703003764152527,0.1102516204118728,0.0015978495357558,NoActivity,right
1696408069093899500,0.2518994140625,8.460809707641602,3.6361937522888175,-0.059855043888092,-0.2785584330558777,0.271634429693222,-0.1448716968297958,NoActivity,right
1696408069103899400,0.2618994140625,8.827422142028809,3.1525650024414062,0.0,-0.0750989317893982,0.3765598833560943,-0.2460688352584839,NoActivity,right
1696408069113899500,0.2718994140625,9.150638580322266,2.872144222259521,0.1604115068912506,0.1198387145996093,0.4612458944320678,-0.2956021726131439,NoActivity,right
1696408069123899400,0.2818994140625,9.541193008422852,2.8505964279174805,0.3666121363639831,0.26897132396698,0.5507254600524902,-0.3067871034145355,NoActivity,right
1696408069133899500,0.2918994140625,9.811738014221191,2.9990367889404297,0.7233482003211975,0.3637770712375641,0.7419347763061523,-0.2998631000518799,NoActivity,right
1696408069143899400,0.3018994140625,9.922170639038086,2.9822773933410645,1.3126211166381836,0.3712337017059326,0.6572487950325012,-0.2679060995578766,NoActivity,right
1696408069153899500,0.3118994140625,9.701604843139648,2.702155828475952,1.7965490818023682,0.2748301327228546,0.2929390668869018,-0.2194380015134811,NoActivity,right
1696408069163899400,0.3218994140625,10.19032096862793,3.0998926162719727,1.6840215921401978,0.1203713342547416,-0.0175763443112373,-0.1113168522715568,NoActivity,right
1696408069173899500,0.3318994140625,11.045649528503418,3.530848979949951,1.5714941024780271,-0.0356853045523166,-0.1576544940471649,0.0868164896965026,NoActivity,right
1696408069183899400,0.3418994140625,11.591826438903809,3.5476083755493164,1.6648679971694946,-0.1560566425323486,-0.1800243854522705,0.3568530678749084,NoActivity,right
1696408069193899500,0.3518994140625,11.522395133972168,3.2172086238861084,1.935412764549256,-0.2556559145450592,-0.1139799356460571,0.6231613159179688,NoActivity,right
1696408069203899400,0.3618994140625,11.148600578308104,2.8290486335754395,1.8875287771224976,-0.3376788794994354,-0.0303591415286064,0.8282186985015869,NoActivity,right
1696408069213899500,0.3718994140625,10.475530624389648,2.5345618724823,1.7319056987762451,-0.3952014446258545,0.0298265255987644,0.927285373210907,NoActivity,right
1696408069223899400,0.3818994140625,9.761459350585938,2.721309423446656,1.063624143600464,-0.3824186623096466,0.1400781422853469,0.9224917888641356,NoActivity,right
1696408069233899500,0.3918994140625,9.270648002624512,3.162141799926758,0.3187280893325805,-0.2892107665538788,0.3126458823680877,0.8516538143157959,NoActivity,right
1696408069243899400,0.4018994140625,8.966285705566406,3.638587951660156,-0.1604115068912506,-0.150730475783348,0.4122451841831207,0.7270215153694153,NoActivity,right
1696408069253899500,0.4118994140625,8.70022964477539,3.986046552658081,-0.2852092683315277,-0.0346200726926326,0.4234301149845123,0.5592473149299622,NoActivity,right
1696408069263899400,0.4218994140625,8.515875816345215,4.136881351470947,-0.2082955539226532,0.0580551996827125,0.4197018146514892,0.3861469626426697,NoActivity,right
1696408069273899500,0.4318994140625,8.602066993713379,4.115333557128906,0.035913024097681,0.1267627328634262,0.409582108259201,0.2375469654798507,NoActivity,right
1696408069283899400,0.4418994140625,9.153033256530762,3.959710359573364,0.4408323764801025,0.157121866941452,0.3888100683689117,0.1523283272981643,NoActivity,right
1696408069293899500,0.4518994140625,9.49809741973877,3.801692962646485,1.4757261276245115,0.0974688231945037,0.3312874734401703,0.1331541240215301,NoActivity,right
1696408069303899400,0.4618994140625,10.056245803833008,3.68198299407959,1.777395486831665,-0.0378157719969749,0.3211677670478821,0.1970681101083755,NoActivity,right
1696408069313899500,0.4718994140625,10.01075553894043,3.722684383392334,1.8109142780303955,-0.2023942768573761,0.2796236574649811,0.2982652485370636,NoActivity,right
1696408069323899400,0.4818994140625,9.948506355285645,3.902249574661255,1.3509283065795898,-0.325428694486618,0.191741943359375,0.409582108259201,NoActivity,right
1696408069333899500,0.4918994140625,9.577106475830078,4.098574161529541,0.8481459617614746,-0.3754946291446686,0.0948057398200035,0.505985677242279,NoActivity,right
1696408069343899400,0.5018994140625,9.23443603515625,4.280832767486572,0.4121019542217254,-0.3691032528877258,0.0143806459382176,0.5730953812599182,NoActivity,right
1696408069353899500,0.5118994140625,8.923190116882324,4.271255970001221,0.035913024097681,-0.325428694486618,-0.0426093190908432,0.6034545302391052,NoActivity,right
1696408069363899400,0.5218994140625,8.705317497253418,4.203918933868408,-0.0430956296622753,-0.2641777992248535,-0.0708379969000816,0.6061176061630249,NoActivity,right
1696408069373899500,0.5318994140625,8.582913398742676,4.146458148956299,0.1963245421648025,-0.2077204436063766,-0.0639139786362648,0.6066502332687378,NoActivity,right
1696408069383899400,0.5418994140625,8.460809707641602,4.108150959014893,0.5437830686569214,-0.1746982187032699,-0.0367505401372909,0.598660945892334,NoActivity,right
1696408069393899500,0.5518994140625,8.309974670410156,4.029142379760742,0.7401075959205627,-0.1672415882349014,-0.0031956990715116,0.5709648728370667,NoActivity,right
1696408069403899400,0.5618994140625,8.207024574279785,4.072237968444824,0.7065888047218323,-0.1597849577665329,0.0559247322380542,0.5299534201622009,NoActivity,right
1696408069413899500,0.5718994140625,8.17829418182373,4.124910354614258,0.4480150043964386,-0.1374150663614273,0.1283605843782425,0.486811488866806,NoActivity,right
1696408069423899400,0.5818994140625,8.187870979309082,4.230554580688477,0.3259107172489166,-0.0937405079603195,0.1805569976568222,0.4489957094192505,NoActivity,right
1696408069433899500,0.5918994140625,8.1325044631958,4.292803764343262,0.4097077548503876,-0.0580551996827125,0.1778939217329025,0.4053211510181427,NoActivity,right
1696408069443899400,0.6018994140625,8.168717384338379,4.316745758056641,0.5366004705429077,-0.0474028699100017,0.1736329793930053,0.3707011044025421,NoActivity,right
1696408069453899500,0.6118994140625,8.156745910644531,4.345476150512695,0.6994061470031738,-0.0548595003783702,0.1624480336904525,0.3371462523937225,NoActivity,right
1696408069463899400,0.6218994140625,8.276455879211426,4.355052947998047,0.6610989570617676,-0.0623161308467388,0.1501978635787964,0.3147763609886169,NoActivity,right
1696408069473899500,0.6318994140625,8.868123054504395,4.326322555541992,0.5773018598556519,-0.0607182830572128,0.1299584358930587,0.3472659587860107,NoActivity,right
1696408069483899400,0.6418994140625,9.44063663482666,4.285621166229248,0.529417872428894,-0.0548595003783702,0.0697727650403976,0.4500609636306762,NoActivity,right
1696408069493899500,0.6518994140625,9.809343338012695,4.218583583831787,0.3666121363639831,-0.0319569893181324,-0.0298265255987644,0.5901390910148621,NoActivity,right
1696408069503899400,0.6618994140625,9.763854026794434,4.24970817565918,0.2226607650518417,0.0005326165119186,-0.1539261788129806,0.7280867695808411,NoActivity,right
1696408069513899500,0.6718994140625,9.395146369934082,4.37420654296875,0.2011129409074783,0.0324896089732646,-0.2838846147060394,0.8228924870491028,NoActivity,right
1696408069523899400,0.6818994140625,8.710105895996094,4.517858505249023,0.3330933153629303,0.0436745546758174,-0.4042559266090393,0.8388710021972656,NoActivity,right
1696408069533899500,0.6918994140625,8.06307315826416,4.637568473815918,0.6156091094017029,0.0245003588497638,-0.4639089703559875,0.7744244337081909,NoActivity,right
1696408069543899400,0.7018994140625,7.665635108947754,4.745307922363281,0.8672995567321777,-0.0239677429199218,-0.4580501914024353,0.6694989800453186,NoActivity,right
1696408069553899500,0.7118994140625,7.516895294189453,4.867711544036865,0.9678560495376588,-0.0724358484148979,-0.3866795897483825,0.5501928329467773,NoActivity,right
1696408069563899400,0.7218994140625,7.543231964111328,4.937143325805664,0.9032126069068908,-0.1075885370373725,-0.2801562845706939,0.43301722407341,NoActivity,right
1696408069573899500,0.7318994140625,7.567173957824707,4.9706621170043945,0.7448959946632385,-0.1166430190205574,-0.1512630879878997,0.3227656185626983,NoActivity,right
1696408069583899400,0.7418994140625,7.576750755310059,4.980238914489746,0.591667115688324,-0.0980014353990554,0.0021304660476744,0.2258294075727462,NoActivity,right
1696408069593899500,0.7518994140625,7.567173957824707,5.018546104431152,0.5318120718002319,-0.0772293955087661,0.1363498270511627,0.1267627328634262,NoActivity,right
1696408069603899400,0.7618994140625,7.665635108947754,5.073612689971924,0.4767454266548157,-0.0537942685186862,0.2450035959482193,0.0308917574584484,NoActivity,right
1696408069613899500,0.7718994140625,7.768586158752441,5.090372085571289,0.431255578994751,-0.0170437283813953,0.3350157737731933,-0.05219641700387,NoActivity,right
1696408069623899400,0.7818994140625,7.845200538635254,5.068824291229248,0.4168903827667236,0.0159784946590662,0.4063864052295685,-0.1240996494889259,NoActivity,right
1696408069633899500,0.7918994140625,7.993640899658203,5.018546104431152,0.3642179369926452,0.0447397865355014,0.4266258180141449,-0.1720351278781891,NoActivity,right
1696408069643899400,0.8018994140625,8.134899139404297,5.040093898773193,0.3570353388786316,0.0740336924791336,0.4063864052295685,-0.2029268890619278,NoActivity,right
1696408069653899500,0.8118994140625,8.27166748046875,5.0592474937438965,0.4982932209968567,0.0745663121342659,0.3616466224193573,-0.2157096862792968,NoActivity,right
1696408069663899400,0.8218994140625,8.357858657836914,5.025728702545166,0.6587047576904297,0.0548595003783702,0.3195699155330658,-0.20878566801548,NoActivity,right
1696408069673899500,0.8318994140625,8.472780227661133,5.008969306945801,0.7281365990638733,0.0181089621037244,0.2881455421447754,-0.1826874613761901,NoActivity,right
1696408069683899400,0.8418994140625,8.729259490966797,4.994604110717773,0.7233482003211975,-0.0165111124515533,0.2641777992248535,-0.1278279572725296,NoActivity,right
1696408069693899500,0.8518994140625,8.995016098022461,4.9706621170043945,0.6491279602050781,-0.0415440872311592,0.2332860380411148,-0.0399462394416332,NoActivity,right
1696408069703899400,0.8618994140625,9.232041358947754,4.872499942779541,0.5222352743148804,-0.0559247322380542,0.2119813710451126,0.0687075331807136,NoActivity,right
